book_id,title,title_without_series,image_url,book_url,num_pages,format,edition_information,publisher,publication_day,publication_year,publication_month,average_rating,ratings_count,description,authors,published,record_create_timestamp
13754,TheItalian Villa,The Favorite Daughter,https://dummyimage.com/71x584,https://placekitten.com/244/466,283,Book,No information,fake publisher,11,2086,12,3.85,330742,fake description,12654,4,2024-05-05 02:14:21.306409
53372,Mr. Cat and the Little Girl,Zaftig Dating Agency: Series Collection 4-,https://dummyimage.com/222x491,https://picsum.photos/212/4,424,Book,No information,fake publisher,11,2000,9,1.46,491281,fake description,13067,6,2024-05-05 02:14:21.307423
47189,The Bedroom Experiment(Hot Jocks #5.5),Mr. Cat and the Little Girl,https://placekitten.com/164/647,https://dummyimage.com/876x46,127,Book,No information,fake publisher,24,1982,10,4.34,112769,fake description,7478,7,2024-05-05 02:14:21.307423
78849,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"Jinn'sDominion (Desert Cursed, #3",https://dummyimage.com/544x688,https://placekitten.com/41/652,987,Book,No information,fake publisher,11,2033,7,0.1,11626,fake description,34061,0,2024-05-05 02:14:21.308688
94762,Clown in a Cornfield,The Bedroom Experiment(Hot Jocks #5.5),https://placekitten.com/750/908,https://placekitten.com/575/320,489,Book,No information,fake publisher,10,2071,7,3.75,655514,fake description,18930,7,2024-05-05 02:14:21.309788
40348,The Roman Spring of Mrs. Stone,The Roman Spring of Mrs. Stone,https://dummyimage.com/533x819,https://placekitten.com/309/836,616,Book,No information,fake publisher,16,2092,6,4.11,180457,fake description,93178,0,2024-05-05 02:14:21.309788
13389,The Roman Spring of Mrs. Stone,A Blink of the Screen: Collected Shorter Fiction,https://placekitten.com/123/830,https://placekitten.com/155/569,212,Book,No information,fake publisher,28,1946,4,2.1,15852,fake description,57431,8,2024-05-05 02:14:21.310858
95514,Maksim (Akimov Bratva #1),Pine & Boof: The Lucky Leaf,https://picsum.photos/953/212,https://picsum.photos/37/362,302,Book,No information,fake publisher,13,2008,7,4.53,468835,fake description,74710,3,2024-05-05 02:14:21.311750
93587,Vacation People,Zaftig Dating Agency: Series Collection 4-,https://picsum.photos/750/148,https://dummyimage.com/566x185,427,Book,No information,fake publisher,23,2085,10,0.8,163560,fake description,64053,3,2024-05-05 02:14:21.312749
60181,Pine & Boof: The Lucky Leaf,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://placekitten.com/256/586,https://picsum.photos/224/54,565,Book,No information,fake publisher,21,1983,2,2.73,681619,fake description,15234,5,2024-05-05 02:14:21.312749
99145,Living Your Dreams: How to make a living doing what you love,Ra,https://picsum.photos/827/954,https://dummyimage.com/337x699,755,Book,No information,fake publisher,16,1925,6,2.74,696823,fake description,26258,10,2024-05-05 02:14:21.313748
4229,Pine & Boof: The Lucky Leaf,House of Earth and Blood,https://dummyimage.com/444x528,https://placekitten.com/152/437,208,Book,No information,fake publisher,1,2044,12,4.33,520681,fake description,82050,6,2024-05-05 02:14:21.314748
73185,House of Earth and Blood,New Friends for Zaza,https://picsum.photos/518/356,https://placekitten.com/211/912,547,Book,No information,fake publisher,13,1919,2,4.96,273682,fake description,83286,10,2024-05-05 02:14:21.316762
44352,A Blink of the Screen: Collected Shorter Fiction,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://dummyimage.com/564x587,https://placekitten.com/419/441,973,Book,No information,fake publisher,28,1986,10,3.98,198871,fake description,49536,9,2024-05-05 02:14:21.317751
12771,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",Ugly Betty: The Book,https://placekitten.com/703/364,https://placekitten.com/386/225,835,Book,No information,fake publisher,8,1917,5,0.69,417722,fake description,85581,6,2024-05-05 02:14:21.318750
17744,The East End,The Bedroom Experiment(Hot Jocks #5.5),https://dummyimage.com/484x180,https://placekitten.com/763/572,976,Book,No information,fake publisher,17,2099,10,1.68,740082,fake description,60711,3,2024-05-05 02:14:21.319750
43886,Enter the Aardvark,Maksim (Akimov Bratva #1),https://placekitten.com/492/914,https://placekitten.com/636/836,846,Book,No information,fake publisher,6,1907,11,2.3,496528,fake description,95130,7,2024-05-05 02:14:21.320750
24719,Maksim (Akimov Bratva #1),You've Been Volunteered: A Class Mom Novel,https://placekitten.com/512/1021,https://picsum.photos/944/990,255,Book,No information,fake publisher,19,2063,8,1.24,331429,fake description,74447,3,2024-05-05 02:14:21.320750
15232,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Mr. Cat and the Little Girl,https://dummyimage.com/784x855,https://picsum.photos/236/861,683,Book,No information,fake publisher,20,1974,2,1.8,397277,fake description,60625,8,2024-05-05 02:14:21.321751
47819,Vacation People,Ra,https://placekitten.com/41/66,https://placekitten.com/778/41,104,Book,No information,fake publisher,5,1943,5,0.15,604561,fake description,17728,7,2024-05-05 02:14:21.322750
44193,A Wizard of Earthsea,TheItalian Villa,https://dummyimage.com/604x908,https://dummyimage.com/922x158,999,Book,No information,fake publisher,14,2023,6,3.5,490464,fake description,98871,1,2024-05-05 02:14:21.323751
63080,Dragons & Magic (Dragon's Den Casino #1),Mr. Cat and the Little Girl,https://picsum.photos/1023/132,https://dummyimage.com/969x29,903,Book,No information,fake publisher,10,2072,1,1.91,898202,fake description,38833,4,2024-05-05 02:14:21.324750
60166,Clown in a Cornfield,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://placekitten.com/650/811,https://placekitten.com/920/789,463,Book,No information,fake publisher,20,2001,12,0.53,985262,fake description,32980,5,2024-05-05 02:14:21.325751
37134,A Wizard of Earthsea,Bruno Has One Hundred Friends,https://picsum.photos/783/1013,https://dummyimage.com/359x586,660,Book,No information,fake publisher,19,1903,6,3.71,751892,fake description,76342,4,2024-05-05 02:14:21.325751
50870,The Bedroom Experiment(Hot Jocks #5.5),You've Been Volunteered: A Class Mom Novel,https://placekitten.com/806/419,https://picsum.photos/602/382,315,Book,No information,fake publisher,5,1949,12,3.41,967573,fake description,75650,10,2024-05-05 02:14:21.326750
95279,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Dragons & Magic (Dragon's Den Casino #1),https://dummyimage.com/576x322,https://picsum.photos/766/705,641,Book,No information,fake publisher,5,2049,9,3.48,45070,fake description,62243,8,2024-05-05 02:14:21.327750
99541,Dragons & Magic (Dragon's Den Casino #1),Ra,https://picsum.photos/12/279,https://picsum.photos/86/86,243,Book,No information,fake publisher,8,2041,3,0.56,287177,fake description,6229,5,2024-05-05 02:14:21.328750
31444,Bruno Has One Hundred Friends,New Friends for Zaza,https://placekitten.com/536/166,https://picsum.photos/943/746,590,Book,No information,fake publisher,11,1907,5,1.25,729853,fake description,72198,6,2024-05-05 02:14:21.329751
64805,The Favorite Daughter,"Jinn'sDominion (Desert Cursed, #3",https://picsum.photos/935/886,https://picsum.photos/29/195,34,Book,No information,fake publisher,26,1975,9,0.17,551109,fake description,45409,0,2024-05-05 02:14:21.330811
32438,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Would Like to Meet,https://placekitten.com/885/29,https://dummyimage.com/102x1006,969,Book,No information,fake publisher,16,1973,5,4.21,73062,fake description,90184,0,2024-05-05 02:14:21.331755
44951,New Friends for Zaza,Maksim (Akimov Bratva #1),https://picsum.photos/981/52,https://dummyimage.com/237x682,750,Book,No information,fake publisher,17,1954,6,0.0,93525,fake description,99840,5,2024-05-05 02:14:21.332830
25307,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,You've Been Volunteered: A Class Mom Novel,https://placekitten.com/744/827,https://picsum.photos/567/440,163,Book,No information,fake publisher,11,2090,11,2.0,528614,fake description,85896,5,2024-05-05 02:14:21.332830
11381,Murder Makes Scents,Maksim (Akimov Bratva #1),https://picsum.photos/925/844,https://picsum.photos/109/167,365,Book,No information,fake publisher,13,2003,3,3.29,30024,fake description,32887,10,2024-05-05 02:14:21.333829
5427,Pine & Boof: The Lucky Leaf,Enter the Aardvark,https://placekitten.com/575/306,https://placekitten.com/58/658,463,Book,No information,fake publisher,16,1912,11,4.9,195708,fake description,59309,7,2024-05-05 02:14:21.334750
19360,Dragons & Magic (Dragon's Den Casino #1),You've Been Volunteered: A Class Mom Novel,https://placekitten.com/511/645,https://dummyimage.com/90x449,357,Book,No information,fake publisher,14,2092,9,3.21,937182,fake description,23581,3,2024-05-05 02:14:21.335749
69408,The Favorite Daughter,Write or Wrong: A Dark College Romance (Write to Love Book 1),https://picsum.photos/918/329,https://dummyimage.com/274x267,191,Book,No information,fake publisher,27,1910,7,3.12,382675,fake description,76761,0,2024-05-05 02:14:21.336827
28923,Zaftig Dating Agency: Series Collection 4-,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/450/762,https://dummyimage.com/30x142,232,Book,No information,fake publisher,8,2019,1,1.77,391343,fake description,6023,10,2024-05-05 02:14:21.337749
44509,Zaftig Dating Agency: Series Collection 4-,Bruno Has One Hundred Friends,https://placekitten.com/998/895,https://picsum.photos/863/775,590,Book,No information,fake publisher,9,1917,8,1.22,770993,fake description,78403,6,2024-05-05 02:14:21.338843
65298,Clown in a Cornfield,"Jinn'sDominion (Desert Cursed, #3",https://dummyimage.com/192x874,https://dummyimage.com/908x515,806,Book,No information,fake publisher,17,1997,3,1.61,973614,fake description,70398,8,2024-05-05 02:14:21.338843
51822,Dragons & Magic (Dragon's Den Casino #1),The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://dummyimage.com/344x382,https://dummyimage.com/55x97,74,Book,No information,fake publisher,26,2017,2,2.5,712107,fake description,13138,0,2024-05-05 02:14:21.339842
40048,Enter the Aardvark,Vacation People,https://dummyimage.com/908x926,https://picsum.photos/117/520,141,Book,No information,fake publisher,15,1962,12,3.37,801496,fake description,25042,4,2024-05-05 02:14:21.339842
48128,Clown in a Cornfield,Living Your Dreams: How to make a living doing what you love,https://placekitten.com/167/695,https://placekitten.com/439/352,432,Book,No information,fake publisher,24,2098,10,1.97,665575,fake description,95881,0,2024-05-05 02:14:21.340749
57240,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,New Friends for Zaza,https://dummyimage.com/282x853,https://placekitten.com/585/770,900,Book,No information,fake publisher,13,2013,11,3.7,223805,fake description,60330,2,2024-05-05 02:14:21.340749
35719,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://picsum.photos/883/253,https://placekitten.com/74/72,512,Book,No information,fake publisher,15,1931,8,3.51,23188,fake description,69156,6,2024-05-05 02:14:21.341746
4854,Zaftig Dating Agency: Series Collection 4-,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://dummyimage.com/451x241,https://placekitten.com/49/233,796,Book,No information,fake publisher,6,1973,10,0.62,493703,fake description,25407,9,2024-05-05 02:14:21.341746
77370,Vacation People,The East End,https://placekitten.com/618/675,https://placekitten.com/377/65,896,Book,No information,fake publisher,12,2000,11,4.82,154085,fake description,44428,8,2024-05-05 02:14:21.342746
10939,Write or Wrong: A Dark College Romance (Write to Love Book 1),"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://placekitten.com/641/618,https://picsum.photos/271/783,640,Book,No information,fake publisher,19,2072,3,0.64,337208,fake description,4435,2,2024-05-05 02:14:21.343746
6578,Ra,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/980/618,https://placekitten.com/255/733,687,Book,No information,fake publisher,4,2078,11,0.78,809374,fake description,45563,5,2024-05-05 02:14:21.343746
57041,His Gift: A Valentine's Romance Novella,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://placekitten.com/133/50,https://dummyimage.com/118x623,338,Book,No information,fake publisher,24,2083,3,1.29,954747,fake description,77771,0,2024-05-05 02:14:21.344747
76835,A Wizard of Earthsea,Pine & Boof: The Lucky Leaf,https://picsum.photos/602/310,https://placekitten.com/942/587,569,Book,No information,fake publisher,15,2060,10,2.76,393818,fake description,28336,5,2024-05-05 02:14:21.345752
1298,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),Maksim (Akimov Bratva #1),https://dummyimage.com/44x260,https://dummyimage.com/210x57,963,Book,No information,fake publisher,21,1977,12,2.25,852492,fake description,85926,0,2024-05-05 02:14:21.346748
10417,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Write or Wrong: A Dark College Romance (Write to Love Book 1),https://dummyimage.com/642x674,https://picsum.photos/724/780,372,Book,No information,fake publisher,15,2062,9,4.28,812410,fake description,84528,4,2024-05-05 02:14:21.348834
90365,Living Your Dreams: How to make a living doing what you love,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://dummyimage.com/719x786,https://picsum.photos/51/635,605,Book,No information,fake publisher,20,2011,3,4.81,944813,fake description,19891,10,2024-05-05 02:14:21.348834
79573,The Favorite Daughter,Enter the Aardvark,https://dummyimage.com/449x471,https://placekitten.com/129/714,945,Book,No information,fake publisher,15,2004,11,3.94,37972,fake description,17859,7,2024-05-05 02:14:21.349829
8633,Enter the Aardvark,The Roman Spring of Mrs. Stone,https://picsum.photos/88/70,https://picsum.photos/396/492,774,Book,No information,fake publisher,24,1971,8,0.8,928294,fake description,34709,0,2024-05-05 02:14:21.350821
68726,Murder Makes Scents,Dragons & Magic (Dragon's Den Casino #1),https://picsum.photos/661/486,https://placekitten.com/619/469,878,Book,No information,fake publisher,8,1997,9,1.91,938140,fake description,66010,7,2024-05-05 02:14:21.351758
15185,Dragons & Magic (Dragon's Den Casino #1),The Roman Spring of Mrs. Stone,https://dummyimage.com/216x643,https://placekitten.com/321/624,121,Book,No information,fake publisher,22,1971,8,1.17,514788,fake description,6901,7,2024-05-05 02:14:21.351758
45797,Maksim (Akimov Bratva #1),Clown in a Cornfield,https://placekitten.com/323/82,https://placekitten.com/896/650,13,Book,No information,fake publisher,15,2100,8,1.88,271987,fake description,84117,2,2024-05-05 02:14:21.352753
94035,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,"Jinn'sDominion (Desert Cursed, #3",https://dummyimage.com/383x619,https://dummyimage.com/345x986,256,Book,No information,fake publisher,16,1916,1,0.83,386592,fake description,67371,9,2024-05-05 02:14:21.354749
53020,Dragons & Magic (Dragon's Den Casino #1),Living Your Dreams: How to make a living doing what you love,https://picsum.photos/462/474,https://dummyimage.com/521x652,696,Book,No information,fake publisher,28,1995,1,2.83,52199,fake description,16358,3,2024-05-05 02:14:21.354749
89040,Vacation People,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://dummyimage.com/57x114,https://picsum.photos/384/649,932,Book,No information,fake publisher,24,1947,8,1.25,993366,fake description,46784,5,2024-05-05 02:14:21.355746
